Good Time,Owl City,https://music.163.com/#/song?id=17706562,17706562
Let Me Love You,DJ Snake,https://music.163.com/#/song?id=420922950,420922950
Holy Grail (Adieu Remix),Adieu,https://music.163.com/#/song?id=37092830,37092830
Lonely,Justin Bieber,https://music.163.com/#/song?id=1487478840,1487478840
Better Now,BLANKS,https://music.163.com/#/song?id=1383729792,1383729792
Young And Beautiful,Lana Del Rey,https://music.163.com/#/song?id=26243686,26243686
The Ocean (Radio Edit),Mike Perry,https://music.163.com/#/song?id=409916250,409916250
Normal No More,TYSM,https://music.163.com/#/song?id=1440570723,1440570723
Empty Love,Lulleaux,https://music.163.com/#/song?id=1435828582,1435828582
End Of The Night,Danny Avila,https://music.163.com/#/song?id=1324159296,1324159296
Yesterday Once More,Carpenters,https://music.163.com/#/song?id=3986241,3986241
Sound of Walking Away,ILLENIUM,https://music.163.com/#/song?id=507585218,507585218
3 Strikes,Terror Jr,https://music.163.com/#/song?id=409647388,409647388
Parties,Jake Miller,https://music.163.com/#/song?id=484365611,484365611
Salt,Ava Max,https://music.163.com/#/song?id=1480204501,1480204501
Dance Monkey,Tones and I,https://music.163.com/#/song?id=1364343491,1364343491
Let Me Down Slowly,Alec Benjamin,https://music.163.com/#/song?id=1338098071,1338098071
Apologize,OneRepublic,https://music.163.com/#/song?id=24953439,24953439
Here (Lucian Remix),Alessia Cara,https://music.163.com/#/song?id=33365175,33365175
comethru,Jeremy Zucker,https://music.163.com/#/song?id=1351923466,1351923466
2002 (Acoustic),Amber Leigh Irish,https://music.163.com/#/song?id=1313560945,1313560945
You,Approaching Nirvana,https://music.163.com/#/song?id=3932159,3932159
Here With You,Asher Monroe,https://music.163.com/#/song?id=27583305,27583305
Uptown Funk,Mark Ronson,https://music.163.com/#/song?id=29722263,29722263
Falling Down,Wild Cards,https://music.163.com/#/song?id=515454649,515454649
TiK ToK,Kesha,https://music.163.com/#/song?id=2918954,2918954
What Makes You Beautiful,One Direction,https://music.163.com/#/song?id=17753288,17753288
Seasons (Futuristik & Whogaux Remix),Futuristik,https://music.163.com/#/song?id=557583842,557583842
Breathe,EMBRZ,https://music.163.com/#/song?id=413812817,413812817
